Date,EUROSTOXX50
1991-10-01,1008.05
1991-10-02,1005.32
1991-10-03,1002.47
1991-10-04,997.52
1991-10-07,994.86
1991-10-08,994.24
1991-10-09,988.02
1991-10-10,990.9
1991-10-11,989.88
1991-10-14,990.58
1991-10-15,1000.39
1991-10-16,999.18
1991-10-17,998.53
1991-10-18,999.69
1991-10-21,999.81
1991-10-22,1003.45
1991-10-23,1002.95
1991-10-24,998.0
1991-10-25,992.65
1991-10-28,1002.02
1991-10-29,1002.97
1991-10-30,1000.52
1991-10-31,1003.13
1991-11-01,998.85
1991-11-04,994.85
1991-11-05,998.85
1991-11-06,994.26
1991-11-07,998.51
1991-11-08,1009.88
1991-11-11,1009.75
1991-11-12,1014.97
1991-11-13,1016.98
1991-11-14,1020.51
1991-11-15,1021.82
1991-11-18,1002.85
1991-11-19,992.68
1991-11-20,994.3
1991-11-21,992.55
1991-11-22,993.93
1991-11-25,988.24
1991-11-26,994.34
1991-11-27,991.02
1991-11-28,990.57
1991-11-29,985.85
1991-12-02,974.07
1991-12-03,981.09
1991-12-04,980.16
1991-12-05,979.66
1991-12-06,973.94
1991-12-09,969.4
1991-12-10,960.99
1991-12-11,962.77
1991-12-12,969.05
1991-12-13,977.91
1991-12-16,978.27
1991-12-17,980.8
1991-12-18,986.11
1991-12-19,976.26
1991-12-20,963.56
1991-12-23,965.28
1991-12-24,976.29
1991-12-25,976.29
1991-12-26,977.88
1991-12-27,985.78
1991-12-30,996.85
1991-12-31,1000.000001
1992-01-02,1004.032226
1992-01-03,1001.2
1992-01-06,1014.3
1992-01-07,1012.6
1992-01-08,1004.03
1992-01-09,1004.41
1992-01-10,1020.41
1992-01-13,1022.82
1992-01-14,1028.99
1992-01-15,1050.45
1992-01-16,1050.79
1992-01-17,1045.37
1992-01-20,1048.98
1992-01-21,1053.99
1992-01-22,1046.64
1992-01-23,1039.87
1992-01-24,1040.46
1992-01-27,1056.28
1992-01-28,1055.7
1992-01-29,1051.94
1992-01-30,1051.31
1992-01-31,1045.712197
1992-02-03,1056.81
1992-02-04,1044.47
1992-02-05,1058.12
1992-02-06,1054.44
1992-02-07,1061.81
1992-02-10,1042.63
1992-02-11,1046.78
1992-02-12,1046.48
1992-02-13,1051.15
1992-02-14,1049.22
1992-02-17,1047.65
1992-02-18,1062.38
1992-02-19,1058.04
1992-02-20,1067.45
1992-02-21,1066.58
1992-02-24,1074.47
1992-02-25,1065.91
1992-02-26,1082.58
1992-02-27,1088.49
1992-02-28,1082.346456
1992-03-02,1083.9
1992-03-03,1085.66
1992-03-04,1090.92
1992-03-05,1084.9
1992-03-06,1081.98
1992-03-09,1083.11
1992-03-10,1083.76
1992-03-11,1078.5
1992-03-12,1071.09
1992-03-13,1068.02
1992-03-16,1067.11
1992-03-17,1068.27
1992-03-18,1066.09
1992-03-19,1063.11
1992-03-20,1070.82
1992-03-23,1056.89
1992-03-24,1056.71
1992-03-25,1058.58
1992-03-26,1062.19
1992-03-27,1057.9
1992-03-30,1060.79
1992-03-31,1060.778673
1992-04-01,1058.37
1992-04-02,1060.68
1992-04-03,1061.76
1992-04-06,1069.29
1992-04-07,1073.69
1992-04-08,1050.82
1992-04-09,1054.29
1992-04-10,1068.93
1992-04-13,1065.04
1992-04-14,1063.47
1992-04-15,1078.97
1992-04-16,1069.61
1992-04-17,1069.99
1992-04-20,1080.62
1992-04-21,1079.94
1992-04-22,1079.64
1992-04-23,1079.33
1992-04-24,1078.95
1992-04-27,1079.55
1992-04-28,1081.64
1992-04-29,1084.76
1992-04-30,1085.062674
1992-05-01,1082.71
1992-05-04,1080.82
1992-05-05,1085.05
1992-05-06,1086.62
1992-05-07,1088.98
1992-05-08,1093.09
1992-05-11,1098.9
1992-05-12,1091.83
1992-05-13,1089.26
1992-05-14,1080.29
1992-05-15,1087.94
1992-05-18,1089.0
1992-05-19,1091.1
1992-05-20,1091.86
1992-05-21,1093.37
1992-05-22,1103.72
1992-05-25,1108.28
1992-05-26,1101.76
1992-05-27,1098.2
1992-05-28,1099.05
1992-05-29,1105.177705
1992-06-01,1103.53
1992-06-02,1101.27
1992-06-03,1100.54
1992-06-04,1097.85
1992-06-05,1093.42
1992-06-08,1092.5
1992-06-09,1084.7
1992-06-10,1086.09
1992-06-11,1077.6
1992-06-12,1078.4
1992-06-15,1072.76
1992-06-16,1077.18
1992-06-17,1071.76
1992-06-18,1063.92
1992-06-19,1064.49
1992-06-22,1062.09
1992-06-23,1063.62
1992-06-24,1061.28
1992-06-25,1060.05
1992-06-26,1062.84
1992-06-29,1056.59
1992-06-30,1056.931126
1992-07-01,1048.29
1992-07-02,1057.98
1992-07-03,1058.53
1992-07-06,1053.35
1992-07-07,1051.5
1992-07-08,1047.16
1992-07-09,1054.99
1992-07-10,1057.89
1992-07-13,1045.96
1992-07-14,1044.81
1992-07-15,1040.35
1992-07-16,1045.6
1992-07-17,1023.83
1992-07-20,999.15
1992-07-21,998.51
1992-07-22,990.68
1992-07-23,989.85
1992-07-24,978.09
1992-07-27,983.31
1992-07-28,982.82
1992-07-29,989.34
1992-07-30,993.47
1992-07-31,988.955358
1992-08-03,987.91
1992-08-04,992.34
1992-08-05,993.09
1992-08-06,997.54
1992-08-07,985.2
1992-08-10,975.41
1992-08-11,961.91
1992-08-12,957.61
1992-08-13,951.98
1992-08-14,963.84
1992-08-17,964.61
1992-08-18,956.36
1992-08-19,957.62
1992-08-20,955.68
1992-08-21,968.19
1992-08-24,941.72
1992-08-25,935.47
1992-08-26,933.84
1992-08-27,942.65
1992-08-28,943.43
1992-08-31,951.677416
1992-09-01,945.84
1992-09-02,945.24
1992-09-03,964.86
1992-09-04,968.69
1992-09-07,964.0
1992-09-08,961.34
1992-09-09,957.87
1992-09-10,954.49
1992-09-11,966.2
1992-09-14,1005.61
1992-09-15,992.17
1992-09-16,1018.38
1992-09-17,1005.53
1992-09-18,1036.18
1992-09-21,1013.23
1992-09-22,1020.47
1992-09-23,1007.01
1992-09-24,1009.94
1992-09-25,1002.4
1992-09-28,972.74
1992-09-29,970.13
1992-09-30,968.584748
1992-10-01,958.97
1992-10-02,971.11
1992-10-05,920.65
1992-10-06,928.88
1992-10-07,931.96
1992-10-08,945.27
1992-10-09,952.37
1992-10-12,954.1
1992-10-13,959.87
1992-10-14,956.22
1992-10-15,950.13
1992-10-16,955.48
1992-10-19,953.12
1992-10-20,977.87
1992-10-21,962.91
1992-10-22,975.9
1992-10-23,988.52
1992-10-26,991.92
1992-10-27,988.47
1992-10-28,983.96
1992-10-29,978.65
1992-10-30,980.05455
1992-11-02,979.79
1992-11-03,987.1
1992-11-04,987.65
1992-11-05,983.46
1992-11-06,978.72
1992-11-09,988.19
1992-11-10,999.19
1992-11-11,999.69
1992-11-12,1003.02
1992-11-13,1008.47
1992-11-16,1004.94
1992-11-17,1007.38
1992-11-18,1010.77
1992-11-19,1006.1
1992-11-20,993.55
1992-11-23,994.66
1992-11-24,997.83
1992-11-25,998.69
1992-11-26,999.34
1992-11-27,1009.72
1992-11-30,1012.372175
1992-12-01,1010.7
1992-12-02,1005.95
1992-12-03,1005.95
1992-12-04,1004.67
1992-12-07,1010.94
1992-12-08,1001.4
1992-12-09,1003.7
1992-12-10,993.97
1992-12-11,989.86
1992-12-14,987.01
1992-12-15,988.15
1992-12-16,977.95
1992-12-17,988.38
1992-12-18,1000.43
1992-12-21,1014.45
1992-12-22,1023.98
1992-12-23,1025.51
1992-12-24,1031.59
1992-12-25,1031.99
1992-12-28,1025.32
1992-12-29,1040.9
1992-12-30,1034.45
1992-12-31,1033.506549
1993-01-04,1028.81
1993-01-05,1039.76
1993-01-06,1039.67
1993-01-07,1034.24
1993-01-08,1027.8
1993-01-11,1014.66
1993-01-12,1017.84
1993-01-13,1016.11
1993-01-14,1023.19
1993-01-15,1036.54
1993-01-18,1047.05
1993-01-19,1047.03
1993-01-20,1046.62
1993-01-21,1048.36
1993-01-22,1051.29
1993-01-25,1034.69
1993-01-26,1045.07
1993-01-27,1037.13
1993-01-28,1038.88
1993-01-29,1043.551855
1993-02-01,1051.34
1993-02-02,1054.58
1993-02-03,1072.46
1993-02-04,1079.36
1993-02-05,1097.01
1993-02-08,1101.94
1993-02-09,1094.13
1993-02-10,1095.43
1993-02-11,1101.06
1993-02-12,1099.46
1993-02-15,1106.34
1993-02-16,1098.08
1993-02-17,1096.6
1993-02-18,1109.86
1993-02-19,1112.21
1993-02-22,1118.75
1993-02-23,1111.42
1993-02-24,1109.4
1993-02-25,1112.65
1993-02-26,1128.361622
1993-03-01,1140.59
1993-03-02,1139.91
1993-03-03,1141.15
1993-03-04,1138.23
1993-03-05,1141.56
1993-03-08,1146.06
1993-03-09,1148.63
1993-03-10,1147.44
1993-03-11,1148.35
1993-03-12,1135.92
1993-03-15,1139.06
1993-03-16,1135.51
1993-03-17,1130.76
1993-03-18,1133.46
1993-03-19,1135.09
1993-03-22,1118.33
1993-03-23,1118.76
1993-03-24,1119.93
1993-03-25,1127.34
1993-03-26,1130.78
1993-03-29,1136.44
1993-03-30,1139.72
1993-03-31,1140.822483
1993-04-01,1130.04
1993-04-02,1122.92
1993-04-05,1119.36
1993-04-06,1126.34
1993-04-07,1123.45
1993-04-08,1130.13
1993-04-09,1127.08
1993-04-12,1126.34
1993-04-13,1139.77
1993-04-14,1138.3
1993-04-15,1135.2
1993-04-16,1138.89
1993-04-19,1142.12
1993-04-20,1136.21
1993-04-21,1127.24
1993-04-22,1130.8
1993-04-23,1123.68
1993-04-26,1121.77
1993-04-27,1121.59
1993-04-28,1120.58
1993-04-29,1109.83
1993-04-30,1114.252676
1993-05-03,1117.22
1993-05-04,1116.43
1993-05-05,1115.33
1993-05-06,1113.33
1993-05-07,1103.06
1993-05-10,1103.24
1993-05-11,1103.51
1993-05-12,1107.86
1993-05-13,1122.14
1993-05-14,1113.78
1993-05-17,1106.7
1993-05-18,1108.23
1993-05-19,1106.5
1993-05-20,1104.22
1993-05-21,1102.94
1993-05-24,1107.2
1993-05-25,1115.34
1993-05-26,1113.38
1993-05-27,1117.93
1993-05-28,1113.7
1993-05-31,1113.679387
1993-06-01,1107.38
1993-06-02,1110.22
1993-06-03,1110.47
1993-06-04,1109.2
1993-06-07,1114.59
1993-06-08,1118.2
1993-06-09,1129.83
1993-06-10,1131.03
1993-06-11,1136.25
1993-06-14,1138.45
1993-06-15,1131.08
1993-06-16,1136.87
1993-06-17,1134.49
1993-06-18,1140.78
1993-06-21,1144.34
1993-06-22,1157.33
1993-06-23,1157.26
1993-06-24,1153.37
1993-06-25,1153.83
1993-06-28,1161.96
1993-06-29,1156.5
1993-06-30,1157.581544
1993-07-01,1156.84
1993-07-02,1147.51
1993-07-05,1144.93
1993-07-06,1147.62
1993-07-07,1154.35
1993-07-08,1181.25
1993-07-09,1186.77
1993-07-12,1190.42
1993-07-13,1187.02
1993-07-14,1187.25
1993-07-15,1191.95
1993-07-16,1190.28
1993-07-19,1195.4
1993-07-20,1192.38
1993-07-21,1181.09
1993-07-22,1186.64
1993-07-23,1194.61
1993-07-26,1202.53
1993-07-27,1202.27
1993-07-28,1201.89
1993-07-29,1214.8
1993-07-30,1236.136659
1993-08-02,1245.89
1993-08-03,1241.47
1993-08-04,1244.39
1993-08-05,1242.77
1993-08-06,1247.11
1993-08-09,1260.27
1993-08-10,1253.82
1993-08-11,1270.63
1993-08-12,1266.59
1993-08-13,1269.49
1993-08-16,1273.5
1993-08-17,1275.57
1993-08-18,1293.3
1993-08-19,1299.07
1993-08-20,1287.25
1993-08-23,1280.01
1993-08-24,1284.42
1993-08-25,1304.85
1993-08-26,1302.86
1993-08-27,1308.24
1993-08-30,1317.64
1993-08-31,1321.884326
1993-09-01,1307.58
1993-09-02,1307.92
1993-09-03,1307.61
1993-09-06,1297.08
1993-09-07,1287.05
1993-09-08,1278.79
1993-09-09,1276.85
1993-09-10,1271.75
1993-09-13,1270.08
1993-09-14,1277.9
1993-09-15,1261.46
1993-09-16,1256.55
1993-09-17,1267.02
1993-09-20,1279.08
1993-09-21,1275.84
1993-09-22,1266.05
1993-09-23,1267.75
1993-09-24,1263.38
1993-09-27,1281.61
1993-09-28,1283.62
1993-09-29,1279.85
1993-09-30,1285.923328
1993-10-01,1287.49
1993-10-04,1293.23
1993-10-05,1313.89
1993-10-06,1322.78
1993-10-07,1321.29
1993-10-08,1336.44
1993-10-11,1320.14
1993-10-12,1315.69
1993-10-13,1314.41
1993-10-14,1313.68
1993-10-15,1326.15
1993-10-18,1339.69
1993-10-19,1335.07
1993-10-20,1342.11
1993-10-21,1351.2
1993-10-22,1366.84
1993-10-25,1369.39
1993-10-26,1361.37
1993-10-27,1349.74
1993-10-28,1353.7
1993-10-29,1359.413555
1993-11-01,1360.77
1993-11-02,1367.39
1993-11-03,1364.93
1993-11-04,1353.48
1993-11-05,1323.35
1993-11-08,1322.96
1993-11-09,1329.71
1993-11-10,1320.77
1993-11-11,1318.93
1993-11-12,1316.41
1993-11-15,1329.77
1993-11-16,1330.29
1993-11-17,1336.67
1993-11-18,1345.02
1993-11-19,1340.76
1993-11-22,1310.32
1993-11-23,1303.98
1993-11-24,1304.92
1993-11-25,1319.41
1993-11-26,1324.02
1993-11-29,1322.54
1993-11-30,1326.282078
1993-12-01,1347.38
1993-12-02,1356.17
1993-12-03,1363.86
1993-12-06,1368.98
1993-12-07,1371.06
1993-12-08,1385.54
1993-12-09,1395.19
1993-12-10,1385.03
1993-12-13,1388.06
1993-12-14,1371.28
1993-12-15,1364.39
1993-12-16,1374.58
1993-12-17,1385.53
1993-12-20,1398.71
1993-12-21,1402.55
1993-12-22,1410.18
1993-12-23,1421.32
1993-12-24,1421.46
1993-12-27,1433.22
1993-12-28,1425.08
1993-12-29,1420.37
1993-12-30,1431.63
1993-12-31,1433.336596
1994-01-03,1440.91
1994-01-04,1436.03
1994-01-05,1424.89
1994-01-06,1429.78
1994-01-07,1433.71
1994-01-10,1438.03
1994-01-11,1440.3
1994-01-12,1420.37
1994-01-13,1401.53
1994-01-14,1406.11
1994-01-17,1403.61
1994-01-18,1408.49
1994-01-19,1421.76
1994-01-20,1413.34
1994-01-21,1403.16
1994-01-24,1409.51
1994-01-25,1418.52
1994-01-26,1421.35
1994-01-27,1422.43
1994-01-28,1436.71
1994-01-31,1456.878117
1994-02-01,1453.55
1994-02-02,1459.27
1994-02-03,1447.44
1994-02-04,1444.99
1994-02-07,1415.52
1994-02-08,1433.9
1994-02-09,1429.25
1994-02-10,1433.5
1994-02-11,1422.66
1994-02-14,1418.12
1994-02-15,1422.12
1994-02-16,1428.76
1994-02-17,1433.04
1994-02-18,1432.03
1994-02-21,1412.26
1994-02-22,1406.44
1994-02-23,1419.19
1994-02-24,1390.34
1994-02-25,1381.66
1994-02-28,1396.057272
1994-03-01,1374.03
1994-03-02,1347.84
1994-03-03,1360.09
1994-03-04,1372.0
1994-03-07,1396.36
1994-03-08,1398.47
1994-03-09,1387.76
1994-03-10,1393.91
1994-03-11,1380.04
1994-03-14,1402.91
1994-03-15,1418.62
1994-03-16,1414.77
1994-03-17,1417.33
1994-03-18,1404.37
1994-03-21,1391.96
1994-03-22,1390.01
1994-03-23,1397.12
1994-03-24,1383.47
1994-03-25,1369.6
1994-03-28,1385.36
1994-03-29,1383.0
1994-03-30,1367.86
1994-03-31,1365.739708
1994-04-01,1368.12
1994-04-04,1364.65
1994-04-05,1373.5
1994-04-06,1394.06
1994-04-07,1399.86
1994-04-08,1407.45
1994-04-11,1425.69
1994-04-12,1429.36
1994-04-13,1425.17
1994-04-14,1417.49
1994-04-15,1424.74
1994-04-18,1421.75
1994-04-19,1400.29
1994-04-20,1396.54
1994-04-21,1393.58
1994-04-22,1415.98
1994-04-25,1408.35
1994-04-26,1427.08
1994-04-27,1436.48
1994-04-28,1431.79
1994-04-29,1427.369234
1994-05-02,1432.21
1994-05-03,1428.69
1994-05-04,1414.59
1994-05-05,1414.68
1994-05-06,1425.01
1994-05-09,1413.35
1994-05-10,1429.21
1994-05-11,1431.48
1994-05-12,1433.57
1994-05-13,1437.29
1994-05-16,1437.63
1994-05-17,1440.05
1994-05-18,1441.33
1994-05-19,1434.04
1994-05-20,1425.53
1994-05-23,1421.0
1994-05-24,1400.81
1994-05-25,1381.18
1994-05-26,1371.98
1994-05-27,1365.66
1994-05-30,1363.29
1994-05-31,1358.736036
1994-06-01,1348.31
1994-06-02,1355.0
1994-06-03,1364.1
1994-06-06,1372.67
1994-06-07,1364.9
1994-06-08,1370.33
1994-06-09,1362.82
1994-06-10,1368.07
1994-06-13,1347.58
1994-06-14,1339.28
1994-06-15,1334.64
1994-06-16,1320.83
1994-06-17,1315.61
1994-06-20,1278.38
1994-06-21,1272.0
1994-06-22,1285.93
1994-06-23,1306.64
1994-06-24,1290.51
1994-06-27,1278.8
1994-06-28,1289.22
1994-06-29,1299.5
1994-06-30,1284.603205
1994-07-01,1286.27
1994-07-04,1288.94
1994-07-05,1286.05
1994-07-06,1287.28
1994-07-07,1292.0
1994-07-08,1297.6
1994-07-11,1307.31
1994-07-12,1297.31
1994-07-13,1310.64
1994-07-14,1314.0
1994-07-15,1327.15
1994-07-18,1338.19
1994-07-19,1354.19
1994-07-20,1353.32
1994-07-21,1354.42
1994-07-22,1367.05
1994-07-25,1366.36
1994-07-26,1370.81
1994-07-27,1360.05
1994-07-28,1357.62
1994-07-29,1373.596857
1994-08-01,1380.36
1994-08-02,1398.24
1994-08-03,1401.79
1994-08-04,1396.72
1994-08-05,1397.49
1994-08-08,1396.94
1994-08-09,1381.63
1994-08-10,1373.03
1994-08-11,1369.94
1994-08-12,1350.68
1994-08-15,1353.01
1994-08-16,1355.39
1994-08-17,1363.02
1994-08-18,1352.49
1994-08-19,1352.22
1994-08-22,1341.66
1994-08-23,1347.0
1994-08-24,1356.09
1994-08-25,1369.09
1994-08-26,1383.31
1994-08-29,1397.07
1994-08-30,1394.68
1994-08-31,1397.123595
1994-09-01,1384.0
1994-09-02,1383.88
1994-09-05,1368.69
1994-09-06,1354.66
1994-09-07,1359.5
1994-09-08,1367.16
1994-09-09,1362.97
1994-09-12,1352.29
1994-09-13,1350.94
1994-09-14,1343.46
1994-09-15,1351.45
1994-09-16,1342.28
1994-09-19,1332.83
1994-09-20,1321.61
1994-09-21,1319.69
1994-09-22,1314.59
1994-09-23,1327.59
1994-09-26,1319.29
1994-09-27,1317.98
1994-09-28,1329.13
1994-09-29,1312.49
1994-09-30,1302.53295
1994-10-03,1292.05
1994-10-04,1291.81
1994-10-05,1268.62
1994-10-06,1269.74
1994-10-07,1268.87
1994-10-10,1296.61
1994-10-11,1316.56
1994-10-12,1319.51
1994-10-13,1333.21
1994-10-14,1334.83
1994-10-17,1326.1
1994-10-18,1317.49
1994-10-19,1304.88
1994-10-20,1308.15
1994-10-21,1289.34
1994-10-24,1291.24
1994-10-25,1275.36
1994-10-26,1285.21
1994-10-27,1289.75
1994-10-28,1312.51
1994-10-31,1327.672911
1994-11-01,1321.83
1994-11-02,1304.8
1994-11-03,1315.17
1994-11-04,1321.16
1994-11-07,1305.87
1994-11-08,1312.15
1994-11-09,1331.69
1994-11-10,1328.05
1994-11-11,1326.0
1994-11-14,1329.47
1994-11-15,1344.61
1994-11-16,1337.76
1994-11-17,1330.84
1994-11-18,1328.5
1994-11-21,1332.02
1994-11-22,1314.21
1994-11-23,1295.05
1994-11-24,1312.35
1994-11-25,1313.97
1994-11-28,1319.31
1994-11-29,1313.83
1994-11-30,1323.345793
1994-12-01,1321.32
1994-12-02,1325.7
1994-12-05,1334.17
1994-12-06,1322.52
1994-12-07,1322.22
1994-12-08,1316.92
1994-12-09,1305.13
1994-12-12,1296.02
1994-12-13,1293.5
1994-12-14,1299.74
1994-12-15,1306.21
1994-12-16,1312.17
1994-12-19,1314.24
1994-12-20,1315.12
1994-12-21,1325.52
1994-12-22,1330.99
1994-12-23,1331.54
1994-12-26,1334.14
1994-12-27,1337.81
1994-12-28,1341.66
1994-12-29,1312.9
1994-12-30,1320.594623
1995-01-02,1315.75
1995-01-03,1317.34
1995-01-04,1318.64
1995-01-05,1308.53
1995-01-06,1310.15
1995-01-09,1304.48
1995-01-10,1301.75
1995-01-11,1298.69
1995-01-12,1300.27
1995-01-13,1303.13
1995-01-16,1322.54
1995-01-17,1317.97
1995-01-18,1315.89
1995-01-19,1319.01
1995-01-20,1305.78
1995-01-23,1288.91
1995-01-24,1292.01
1995-01-25,1294.99
1995-01-26,1305.39
1995-01-27,1306.55
1995-01-30,1306.73
1995-01-31,1296.707045
1995-02-01,1314.58
1995-02-02,1314.11
1995-02-03,1325.2
1995-02-06,1339.4
1995-02-07,1337.86
1995-02-08,1334.62
1995-02-09,1343.66
1995-02-10,1348.1
1995-02-13,1340.69
1995-02-14,1344.6
1995-02-15,1346.27
1995-02-16,1331.42
1995-02-17,1329.81
1995-02-20,1319.1
1995-02-21,1319.05
1995-02-22,1314.36
1995-02-23,1325.85
1995-02-24,1321.92
1995-02-27,1313.54
1995-02-28,1312.778906
1995-03-01,1322.62
1995-03-02,1321.78
1995-03-03,1316.19
1995-03-06,1304.05
1995-03-07,1296.32
1995-03-08,1282.35
1995-03-09,1274.57
1995-03-10,1282.26
1995-03-13,1275.46
1995-03-14,1287.85
1995-03-15,1285.04
1995-03-16,1289.06
1995-03-17,1305.29
1995-03-20,1303.91
1995-03-21,1301.41
1995-03-22,1303.8
1995-03-23,1280.09
1995-03-24,1284.27
1995-03-27,1295.5
1995-03-28,1285.68
1995-03-29,1288.75
1995-03-30,1307.45
1995-03-31,1300.12828
1995-04-03,1298.18
1995-04-04,1312.51
1995-04-05,1314.91
1995-04-06,1322.25
1995-04-07,1318.14
1995-04-10,1313.45
1995-04-11,1316.22
1995-04-12,1319.31
1995-04-13,1319.39
1995-04-14,1321.0
1995-04-17,1322.13
1995-04-18,1313.99
1995-04-19,1314.07
1995-04-20,1315.96
1995-04-21,1333.56
1995-04-24,1331.78
1995-04-25,1343.63
1995-04-26,1352.99
1995-04-27,1352.3
1995-04-28,1346.678844
1995-05-01,1353.12
1995-05-02,1366.09
1995-05-03,1372.6
1995-05-04,1374.59
1995-05-05,1369.95
1995-05-08,1369.38
1995-05-09,1382.59
1995-05-10,1390.37
1995-05-11,1394.78
1995-05-12,1397.85
1995-05-15,1390.14
1995-05-16,1400.6
1995-05-17,1395.11
1995-05-18,1384.17
1995-05-19,1368.56
1995-05-22,1379.26
1995-05-23,1377.25
1995-05-24,1389.13
1995-05-25,1386.57
1995-05-26,1366.49
1995-05-29,1360.0
1995-05-30,1371.27
1995-05-31,1377.670494
1995-06-01,1394.26
1995-06-02,1395.04
1995-06-05,1394.93
1995-06-06,1394.92
1995-06-07,1397.06
1995-06-08,1390.89
1995-06-09,1377.42
1995-06-12,1375.53
1995-06-13,1376.66
1995-06-14,1373.44
1995-06-15,1381.04
1995-06-16,1373.41
1995-06-19,1385.22
1995-06-20,1382.7
1995-06-21,1383.11
1995-06-22,1395.21
1995-06-23,1390.06
1995-06-26,1390.96
1995-06-27,1383.23
1995-06-28,1369.96
1995-06-29,1369.88
1995-06-30,1362.515065
1995-07-03,1371.32
1995-07-04,1381.8
1995-07-05,1383.98
1995-07-06,1382.42
1995-07-07,1409.15
1995-07-10,1422.24
1995-07-11,1427.72
1995-07-12,1433.24
1995-07-13,1436.53
1995-07-14,1427.71
1995-07-17,1432.5
1995-07-18,1429.64
1995-07-19,1417.83
1995-07-20,1412.99
1995-07-21,1418.79
1995-07-24,1431.84
1995-07-25,1443.23
1995-07-26,1446.81
1995-07-27,1446.46
1995-07-28,1440.2
1995-07-31,1435.524102
1995-08-01,1435.56
1995-08-02,1455.38
1995-08-03,1447.58
1995-08-04,1448.35
1995-08-07,1451.33
1995-08-08,1451.31
1995-08-09,1445.04
1995-08-10,1446.24
1995-08-11,1448.09
1995-08-14,1442.91
1995-08-15,1448.51
1995-08-16,1453.87
1995-08-17,1452.71
1995-08-18,1459.19
1995-08-21,1466.2
1995-08-22,1458.76
1995-08-23,1456.82
1995-08-24,1453.06
1995-08-25,1448.77
1995-08-28,1438.38
1995-08-29,1435.2
1995-08-30,1440.17
1995-08-31,1432.857653
1995-09-01,1432.19
1995-09-04,1443.0
1995-09-05,1446.49
1995-09-06,1450.19
1995-09-07,1447.03
1995-09-08,1449.53
1995-09-11,1448.65
1995-09-12,1452.99
1995-09-13,1464.6
1995-09-14,1467.5
1995-09-15,1469.19
1995-09-18,1459.76
1995-09-19,1466.58
1995-09-20,1465.6
1995-09-21,1460.87
1995-09-22,1427.68
1995-09-25,1425.73
1995-09-26,1437.57
1995-09-27,1422.01
1995-09-28,1407.34
1995-09-29,1419.596937
1995-10-02,1422.45
1995-10-03,1423.05
1995-10-04,1427.18
1995-10-05,1428.26
1995-10-06,1417.28
1995-10-09,1409.74
1995-10-10,1395.99
1995-10-11,1403.18
1995-10-12,1408.5
1995-10-13,1418.95
1995-10-16,1413.06
1995-10-17,1412.95
1995-10-18,1412.09
1995-10-19,1405.78
1995-10-20,1394.95
1995-10-23,1370.71
1995-10-24,1376.41
1995-10-25,1393.82
1995-10-26,1385.92
1995-10-27,1367.15
1995-10-30,1391.12
1995-10-31,1407.170554
1995-11-01,1406.86
