model,train_years,horizon,horizon_days,checkpoint_index,checkpoint_date,rmse,rmdse
MLP,10Y,2M,42,5010,2024-04-05,0.6939052939414978,0.430616557598114
MLP,10Y,2M,42,5020,2024-04-19,0.8815610408782959,0.5664700865745544
MLP,10Y,2M,42,5030,2024-05-03,0.8376713395118713,0.5685584545135498
MLP,10Y,2M,42,5040,2024-05-17,0.8922809362411499,0.5618414282798767
MLP,10Y,2M,42,5050,2024-05-31,0.9916654229164124,0.9136611819267273
MLP,10Y,2M,42,5060,2024-06-14,1.0221483707427979,0.7418593764305115
MLP,10Y,2M,42,5070,2024-06-28,1.020851492881775,0.6465381979942322
MLP,10Y,2M,42,5080,2024-07-12,1.0752806663513184,0.6558893918991089
MLP,10Y,2M,42,5090,2024-07-26,1.0744298696517944,0.5991275310516357
MLP,10Y,2M,42,5100,2024-08-09,0.9562537670135498,0.5611203908920288
MLP,10Y,2M,42,5110,2024-08-23,0.9703255295753479,0.7076518535614014
MLP,10Y,2M,42,5120,2024-09-06,0.940855085849762,0.6473841667175293
MLP,10Y,2M,42,5130,2024-09-20,0.9992738962173462,0.7284508347511292
MLP,10Y,2M,42,5140,2024-10-04,0.8804113268852234,0.7542093992233276
MLP,10Y,2M,42,5150,2024-10-18,0.8461554646492004,0.5873575210571289
MLP,10Y,2M,42,5160,2024-11-01,0.8445309400558472,0.5591827034950256
MLP,10Y,2M,42,5170,2024-11-15,0.7776342034339905,0.5988960266113281
MLP,10Y,2M,42,5180,2024-11-29,0.7194117307662964,0.5046803951263428
MLP,10Y,2M,42,5190,2024-12-13,0.8613479733467102,0.5280706286430359
MLP,10Y,2M,42,5200,2024-12-31,0.8258515000343323,0.5249767303466797
MLP,10Y,2M,42,5210,2025-01-15,0.9371049404144287,0.6182470917701721
MLP,10Y,2M,42,5220,2025-01-29,1.0855783224105835,0.8166719079017639
MLP,10Y,2M,42,5230,2025-02-12,1.760556697845459,1.034466028213501
MLP,10Y,2M,42,5240,2025-02-26,1.8375227451324463,1.0341142416000366
MLP,10Y,2M,42,5250,2025-03-12,1.760471224784851,0.8464697599411011
MLP,10Y,2M,42,5260,2025-03-26,1.778049349784851,0.8017928600311279
MLP,10Y,2M,42,5270,2025-04-09,1.2304900884628296,0.4451802968978882
MLP,10Y,2M,42,5280,2025-04-25,0.8687196373939514,0.5500293374061584
MLP,10Y,2M,42,5290,2025-05-09,0.7560885548591614,0.4584965407848358
MLP,10Y,2M,42,5300,2025-05-23,0.8111390471458435,0.5759086012840271
MLP,10Y,2M,42,5310,2025-06-06,0.9986279010772705,0.6405024528503418
MLP,10Y,2M,42,5320,2025-06-20,0.9283122420310974,0.6220962405204773
MLP,10Y,2M,42,5330,2025-07-04,0.8753035664558411,0.4920165240764618
MLP,10Y,2M,42,5340,2025-07-18,0.8440396785736084,0.47949039936065674
MLP,10Y,2M,42,5350,2025-08-01,0.6775409579277039,0.4895523488521576
MLP,10Y,2M,42,5360,2025-08-15,0.7070521712303162,0.43539416790008545
MLP,10Y,2M,42,5370,2025-08-29,0.7150112986564636,0.4750068485736847
MLP,10Y,2M,42,5380,2025-09-12,0.7620378136634827,0.5434098243713379
MLP,10Y,2M,42,5390,2025-09-26,0.7766172885894775,0.5306107401847839
MLP,10Y,2M,42,5400,2025-10-10,0.744620144367218,0.504249095916748
MLP,10Y,2M,42,5410,2025-10-24,0.726800262928009,0.5008607506752014
MLP,10Y,2M,42,5420,2025-11-07,0.8056676387786865,0.504083514213562
MLP,10Y,2M,42,5430,2025-11-21,0.6560562252998352,0.2871077358722687
MLP,10Y,2M,42,5440,2025-12-05,0.7118159532546997,0.49444669485092163
MLP,10Y,2M,42,5450,2025-12-19,0.7840576171875,0.6022943258285522
MLP,10Y,6M,126,2520,2014-07-24,1.4289926290512085,0.8770362734794617
MLP,10Y,6M,126,2530,2014-08-07,1.4255375862121582,0.861382007598877
MLP,10Y,6M,126,2540,2014-08-21,1.4491242170333862,0.8687348961830139
MLP,10Y,6M,126,2550,2014-09-04,1.3756471872329712,0.8338360786437988
MLP,10Y,6M,126,2560,2014-09-18,1.4444900751113892,0.9291400909423828
MLP,10Y,6M,126,2570,2014-10-02,1.4729102849960327,1.07855224609375
MLP,10Y,6M,126,2580,2014-10-16,1.3660404682159424,0.909214198589325
MLP,10Y,6M,126,2590,2014-10-30,1.3537653684616089,0.7798015475273132
MLP,10Y,6M,126,2600,2014-11-13,1.3827428817749023,0.7503025531768799
MLP,10Y,6M,126,2610,2014-11-27,1.369823694229126,0.8632133603096008
MLP,10Y,6M,126,2620,2014-12-11,1.5405611991882324,1.0317524671554565
MLP,10Y,6M,126,2630,2014-12-29,1.263956069946289,0.7812123894691467
MLP,10Y,6M,126,2640,2015-01-13,1.3733904361724854,0.9471542239189148
MLP,10Y,6M,126,2650,2015-01-27,1.2651764154434204,0.7336797118186951
MLP,10Y,6M,126,2660,2015-02-10,1.258107304573059,0.7168261408805847
MLP,10Y,6M,126,2670,2015-02-24,1.352004051208496,0.8100718259811401
MLP,10Y,6M,126,2680,2015-03-10,1.5681520700454712,0.9060357213020325
MLP,10Y,6M,126,2690,2015-03-24,1.6697769165039062,1.0483916997909546
MLP,10Y,6M,126,2700,2015-04-09,1.7076430320739746,1.0806376934051514
MLP,10Y,6M,126,2710,2015-04-23,1.7021747827529907,0.9701203107833862
MLP,10Y,6M,126,2720,2015-05-07,1.7118737697601318,1.0886826515197754
MLP,10Y,6M,126,2730,2015-05-21,1.6403580904006958,0.8880155086517334
MLP,10Y,6M,126,2740,2015-06-04,1.634079098701477,0.8729729056358337
MLP,10Y,6M,126,2750,2015-06-18,1.692582130432129,0.9163997769355774
MLP,10Y,6M,126,2760,2015-07-02,1.7087162733078003,0.9573743939399719
MLP,10Y,6M,126,2770,2015-07-16,1.5982695817947388,0.8746877908706665
MLP,10Y,6M,126,2780,2015-07-30,1.74193274974823,0.9790511131286621
MLP,10Y,6M,126,2790,2015-08-13,1.7538272142410278,1.1546036005020142
MLP,10Y,6M,126,2800,2015-08-27,1.64033043384552,1.1189839839935303
MLP,10Y,6M,126,2810,2015-09-10,1.6282730102539062,1.1293985843658447
MLP,10Y,6M,126,2820,2015-09-24,1.6003179550170898,1.005076289176941
MLP,10Y,6M,126,2830,2015-10-08,1.56342613697052,0.9658254384994507
MLP,10Y,6M,126,2840,2015-10-22,1.5441268682479858,0.8983336687088013
MLP,10Y,6M,126,2850,2015-11-05,1.6222320795059204,0.9684321284294128
MLP,10Y,6M,126,2860,2015-11-19,1.606290578842163,1.177068829536438
MLP,10Y,6M,126,2870,2015-12-03,1.5519928932189941,1.0041388273239136
MLP,10Y,6M,126,2880,2015-12-17,1.5418922901153564,1.030064344406128
MLP,10Y,6M,126,2890,2016-01-04,1.7258305549621582,1.0437331199645996
MLP,10Y,6M,126,2900,2016-01-18,1.7472684383392334,1.0440561771392822
MLP,10Y,6M,126,2910,2016-02-01,1.6167229413986206,0.9423991441726685
MLP,10Y,6M,126,2920,2016-02-15,1.54767644405365,0.865095317363739
MLP,10Y,6M,126,2930,2016-02-29,1.482827067375183,0.8383992910385132
MLP,10Y,6M,126,2940,2016-03-14,1.4274779558181763,0.7837909460067749
MLP,10Y,6M,126,2950,2016-03-30,1.442220687866211,0.731638491153717
MLP,10Y,6M,126,2960,2016-04-13,1.4528236389160156,0.7923503518104553
MLP,10Y,6M,126,2970,2016-04-27,1.4069312810897827,0.751525342464447
MLP,10Y,6M,126,2980,2016-05-11,1.3430602550506592,0.7793105840682983
MLP,10Y,6M,126,2990,2016-05-25,1.305942177772522,0.739095151424408
MLP,10Y,6M,126,3000,2016-06-08,1.3163373470306396,0.6987730264663696
MLP,10Y,6M,126,3010,2016-06-22,1.3397754430770874,0.7268869876861572
MLP,10Y,6M,126,3020,2016-07-06,0.9128917455673218,0.5239500403404236
MLP,10Y,6M,126,3030,2016-07-20,0.856255829334259,0.5767490863800049
MLP,10Y,6M,126,3040,2016-08-03,0.8827722668647766,0.5029862523078918
MLP,10Y,6M,126,3050,2016-08-17,0.8279767036437988,0.5456700325012207
MLP,10Y,6M,126,3060,2016-08-31,0.792462944984436,0.4979921579360962
MLP,10Y,6M,126,3070,2016-09-14,0.8521223664283752,0.5102266669273376
MLP,10Y,6M,126,3080,2016-09-28,0.7532596588134766,0.43383219838142395
MLP,10Y,6M,126,3090,2016-10-12,0.7733530402183533,0.47058847546577454
MLP,10Y,6M,126,3100,2016-10-26,0.8685703873634338,0.5293280482292175
MLP,10Y,6M,126,3110,2016-11-09,0.7614656686782837,0.40300244092941284
MLP,10Y,6M,126,3120,2016-11-23,0.7588624358177185,0.3778768479824066
MLP,10Y,6M,126,3130,2016-12-07,0.73503178358078,0.3761061131954193
MLP,10Y,6M,126,3140,2016-12-21,0.751899242401123,0.42198798060417175
MLP,10Y,6M,126,3150,2017-01-05,0.7274389266967773,0.4157615602016449
MLP,10Y,6M,126,3160,2017-01-19,0.7424101829528809,0.4353328347206116
MLP,10Y,6M,126,3170,2017-02-02,0.7187822461128235,0.4046330451965332
MLP,10Y,6M,126,3180,2017-02-16,0.7838393449783325,0.3919439911842346
MLP,10Y,6M,126,3190,2017-03-02,0.7377698421478271,0.46203508973121643
MLP,10Y,6M,126,3200,2017-03-16,0.7341793179512024,0.44282954931259155
MLP,10Y,6M,126,3210,2017-03-30,0.7627772092819214,0.48250851035118103
MLP,10Y,6M,126,3220,2017-04-13,0.7493905425071716,0.39678728580474854
MLP,10Y,6M,126,3230,2017-05-01,0.6239716410636902,0.3989424407482147
MLP,10Y,6M,126,3240,2017-05-15,0.6288860440254211,0.38180994987487793
MLP,10Y,6M,126,3250,2017-05-29,0.711251974105835,0.4374063014984131
MLP,10Y,6M,126,3260,2017-06-12,0.675640881061554,0.437041312456131
MLP,10Y,6M,126,3270,2017-06-26,0.6414624452590942,0.4396408498287201
MLP,10Y,6M,126,3280,2017-07-10,0.6648290157318115,0.4153856635093689
MLP,10Y,6M,126,3290,2017-07-24,0.5965209603309631,0.3801230192184448
MLP,10Y,6M,126,3300,2017-08-07,0.6163963675498962,0.37618565559387207
MLP,10Y,6M,126,3310,2017-08-21,0.7378031611442566,0.4155288636684418
MLP,10Y,6M,126,3320,2017-09-04,0.7409088015556335,0.38299718499183655
MLP,10Y,6M,126,3330,2017-09-18,0.750181257724762,0.4162355959415436
MLP,10Y,6M,126,3340,2017-10-02,0.7876977324485779,0.46902552247047424
MLP,10Y,6M,126,3350,2017-10-16,0.8440804481506348,0.4445909857749939
MLP,10Y,6M,126,3360,2017-10-30,0.8858886957168579,0.5246386528015137
MLP,10Y,6M,126,3370,2017-11-13,0.845407247543335,0.4983043670654297
MLP,10Y,6M,126,3380,2017-11-27,0.8238999843597412,0.4900676906108856
MLP,10Y,6M,126,3390,2017-12-11,0.8336668014526367,0.5059868693351746
MLP,10Y,6M,126,3400,2017-12-27,0.870527446269989,0.5001712441444397
MLP,10Y,6M,126,3410,2018-01-11,0.8806056380271912,0.5825027227401733
MLP,10Y,6M,126,3420,2018-01-25,0.8787222504615784,0.6239961385726929
MLP,10Y,6M,126,3430,2018-02-08,0.8152225613594055,0.5532817244529724
MLP,10Y,6M,126,3440,2018-02-22,0.8028316497802734,0.5085289478302002
MLP,10Y,6M,126,3450,2018-03-08,0.770101010799408,0.5290204286575317
MLP,10Y,6M,126,3460,2018-03-22,0.7701356410980225,0.4820241928100586
MLP,10Y,6M,126,3470,2018-04-09,0.7388626337051392,0.4398580491542816
MLP,10Y,6M,126,3480,2018-04-23,0.7558205723762512,0.5227558016777039
MLP,10Y,6M,126,3490,2018-05-07,0.8121682405471802,0.5043997168540955
MLP,10Y,6M,126,3500,2018-05-21,0.8196755051612854,0.5682064890861511
MLP,10Y,6M,126,3510,2018-06-04,0.8194402456283569,0.5481217503547668
MLP,10Y,6M,126,3520,2018-06-18,0.896101713180542,0.6286172270774841
MLP,10Y,6M,126,3530,2018-07-02,0.9197893738746643,0.5257318019866943
MLP,10Y,6M,126,3540,2018-07-16,0.9181402325630188,0.5791391730308533
MLP,10Y,6M,126,3550,2018-07-30,0.9334480166435242,0.5785350203514099
MLP,10Y,6M,126,3560,2018-08-13,0.9331645965576172,0.527183473110199
MLP,10Y,6M,126,3570,2018-08-27,0.9442423582077026,0.5516494512557983
MLP,10Y,6M,126,3580,2018-09-10,0.9273651242256165,0.4591836929321289
MLP,10Y,6M,126,3590,2018-09-24,0.9803178906440735,0.5359917879104614
MLP,10Y,6M,126,3600,2018-10-08,0.9245005249977112,0.48224371671676636
MLP,10Y,6M,126,3610,2018-10-22,0.8979931473731995,0.511264443397522
MLP,10Y,6M,126,3620,2018-11-05,0.8777621388435364,0.4489668309688568
MLP,10Y,6M,126,3630,2018-11-19,0.9442861676216125,0.5206862092018127
MLP,10Y,6M,126,3640,2018-12-03,0.9384323358535767,0.5336512327194214
MLP,10Y,6M,126,3650,2018-12-17,0.8373970985412598,0.4477072060108185
MLP,10Y,6M,126,3660,2019-01-03,0.8134294748306274,0.492561936378479
MLP,10Y,6M,126,3670,2019-01-17,0.7590948343276978,0.41851869225502014
MLP,10Y,6M,126,3680,2019-01-31,0.7657449245452881,0.4213886559009552
MLP,10Y,6M,126,3690,2019-02-14,0.8060452938079834,0.44151178002357483
MLP,10Y,6M,126,3700,2019-02-28,0.8444506525993347,0.5237212181091309
MLP,10Y,6M,126,3710,2019-03-14,0.851087749004364,0.421123743057251
MLP,10Y,6M,126,3720,2019-03-28,0.8567256927490234,0.4456898868083954
MLP,10Y,6M,126,3730,2019-04-11,0.9348931908607483,0.5274984240531921
MLP,10Y,6M,126,3740,2019-04-29,0.9722775220870972,0.567607581615448
MLP,10Y,6M,126,3750,2019-05-13,0.9176140427589417,0.5117433667182922
MLP,10Y,6M,126,3760,2019-05-27,0.879783570766449,0.4459560215473175
MLP,10Y,6M,126,3770,2019-06-10,0.8413017392158508,0.41663727164268494
MLP,10Y,6M,126,3780,2019-06-24,0.874017596244812,0.4445715546607971
MLP,10Y,6M,126,3790,2019-07-08,0.8568657636642456,0.4719071388244629
MLP,10Y,6M,126,3800,2019-07-22,0.8734652996063232,0.48579585552215576
MLP,10Y,6M,126,3810,2019-08-05,0.8435008525848389,0.45752063393592834
MLP,10Y,6M,126,3820,2019-08-19,0.8100574016571045,0.46330147981643677
MLP,10Y,6M,126,3830,2019-09-02,1.0506746768951416,0.5219447016716003
MLP,10Y,6M,126,3840,2019-09-16,1.8314995765686035,0.5183089971542358
MLP,10Y,6M,126,3850,2019-09-30,2.1385157108306885,0.6014919281005859
MLP,10Y,6M,126,3860,2019-10-14,2.246868371963501,0.5500578284263611
MLP,10Y,6M,126,3870,2019-10-28,2.398845911026001,0.6652542352676392
MLP,10Y,6M,126,3880,2019-11-11,2.668956995010376,0.9509042501449585
MLP,10Y,6M,126,3890,2019-11-25,2.5115346908569336,0.916571319103241
MLP,10Y,6M,126,3900,2019-12-09,2.6813642978668213,1.0612918138504028
MLP,10Y,6M,126,3910,2019-12-23,2.7436585426330566,1.0199644565582275
MLP,10Y,6M,126,3920,2020-01-09,2.8389837741851807,1.2943549156188965
MLP,10Y,6M,126,3930,2020-01-23,2.8210389614105225,1.2296788692474365
MLP,10Y,6M,126,3940,2020-02-06,2.7350478172302246,1.2488510608673096
MLP,10Y,6M,126,3950,2020-02-20,2.712770700454712,1.2121365070343018
MLP,10Y,6M,126,3960,2020-03-05,2.654665470123291,1.153145670890808
MLP,10Y,6M,126,3970,2020-03-19,2.061707019805908,1.0083909034729004
MLP,10Y,6M,126,3980,2020-04-02,2.1053197383880615,0.9855643510818481
MLP,10Y,6M,126,3990,2020-04-20,1.7303611040115356,0.8039608597755432
MLP,10Y,6M,126,4000,2020-05-04,1.5324515104293823,0.7860228419303894
MLP,10Y,6M,126,4010,2020-05-18,1.6471049785614014,0.7747576236724854
MLP,10Y,6M,126,4020,2020-06-01,1.508217692375183,0.7341365814208984
MLP,10Y,6M,126,4030,2020-06-15,1.4012171030044556,0.7127569913864136
MLP,10Y,6M,126,4040,2020-06-29,1.2996281385421753,0.6532590985298157
MLP,10Y,6M,126,4050,2020-07-13,1.2877439260482788,0.5921589732170105
MLP,10Y,6M,126,4060,2020-07-27,1.2582451105117798,0.580283522605896
MLP,10Y,6M,126,4070,2020-08-10,1.261756420135498,0.6345826983451843
MLP,10Y,6M,126,4080,2020-08-24,1.2200610637664795,0.5949394106864929
MLP,10Y,6M,126,4090,2020-09-07,1.2194116115570068,0.590427815914154
MLP,10Y,6M,126,4100,2020-09-21,1.1395543813705444,0.5548719763755798
MLP,10Y,6M,126,4110,2020-10-05,1.1414660215377808,0.5285736322402954
MLP,10Y,6M,126,4120,2020-10-19,1.0955321788787842,0.49664559960365295
MLP,10Y,6M,126,4130,2020-11-02,1.0152380466461182,0.5085681080818176
MLP,10Y,6M,126,4140,2020-11-16,0.86415696144104,0.4981174170970917
MLP,10Y,6M,126,4150,2020-11-30,0.9024401307106018,0.559718132019043
MLP,10Y,6M,126,4160,2020-12-14,0.8468908667564392,0.4909716546535492
MLP,10Y,6M,126,4170,2020-12-29,0.8323214650154114,0.41140320897102356
MLP,10Y,6M,126,4180,2021-01-13,0.8652449250221252,0.42918410897254944
MLP,10Y,6M,126,4190,2021-01-27,0.9301748871803284,0.5613775253295898
MLP,10Y,6M,126,4200,2021-02-10,0.8602489829063416,0.4806034564971924
MLP,10Y,6M,126,4210,2021-02-24,0.9115943908691406,0.631725549697876
MLP,10Y,6M,126,4220,2021-03-10,0.7987178564071655,0.4205440580844879
MLP,10Y,6M,126,4230,2021-03-24,0.840111494064331,0.4386931359767914
MLP,10Y,6M,126,4240,2021-04-09,0.9473937749862671,0.45130181312561035
MLP,10Y,6M,126,4250,2021-04-23,0.9344394207000732,0.4707016348838806
MLP,10Y,6M,126,4260,2021-05-07,0.898106575012207,0.5472609400749207
MLP,10Y,6M,126,4270,2021-05-21,0.841896116733551,0.4448270797729492
MLP,10Y,6M,126,4280,2021-06-04,0.9715000987052917,0.4781946837902069
MLP,10Y,6M,126,4290,2021-06-18,1.0496015548706055,0.478079229593277
MLP,10Y,6M,126,4300,2021-07-02,1.0868029594421387,0.5998992919921875
MLP,10Y,6M,126,4310,2021-07-16,1.0597617626190186,0.5909126996994019
MLP,10Y,6M,126,4320,2021-07-30,1.0773454904556274,0.601446270942688
MLP,10Y,6M,126,4330,2021-08-13,1.126107931137085,0.597876787185669
MLP,10Y,6M,126,4340,2021-08-27,1.18558931350708,0.6617413759231567
MLP,10Y,6M,126,4350,2021-09-10,1.4477343559265137,0.7066900134086609
MLP,10Y,6M,126,4360,2021-09-24,1.6480735540390015,0.7998016476631165
MLP,10Y,6M,126,4370,2021-10-08,1.6277467012405396,0.6593883633613586
MLP,10Y,6M,126,4380,2021-10-22,1.7054637670516968,0.8370192646980286
MLP,10Y,6M,126,4390,2021-11-05,1.7359271049499512,0.9491222500801086
MLP,10Y,6M,126,4400,2021-11-19,1.818484902381897,1.0569639205932617
MLP,10Y,6M,126,4410,2021-12-03,1.7692301273345947,1.1307088136672974
MLP,10Y,6M,126,4420,2021-12-17,1.8095288276672363,1.113939881324768
MLP,10Y,6M,126,4430,2021-12-31,1.7813358306884766,1.0778024196624756
MLP,10Y,6M,126,4440,2022-01-14,1.8242977857589722,1.1814640760421753
MLP,10Y,6M,126,4450,2022-01-28,1.7782005071640015,1.1416566371917725
MLP,10Y,6M,126,4460,2022-02-11,1.7533820867538452,1.2067636251449585
MLP,10Y,6M,126,4470,2022-02-25,1.7312122583389282,1.1240614652633667
MLP,10Y,6M,126,4480,2022-03-11,1.5182998180389404,1.1670523881912231
MLP,10Y,6M,126,4490,2022-03-25,1.3963608741760254,1.0017359256744385
MLP,10Y,6M,126,4500,2022-04-08,1.4120384454727173,1.0387378931045532
MLP,10Y,6M,126,4510,2022-04-26,1.3970577716827393,0.9654240608215332
MLP,10Y,6M,126,4520,2022-05-10,1.4003623723983765,0.9409469366073608
MLP,10Y,6M,126,4530,2022-05-24,1.450729489326477,1.0385183095932007
MLP,10Y,6M,126,4540,2022-06-07,1.2966302633285522,0.9124491214752197
MLP,10Y,6M,126,4550,2022-06-21,1.3134918212890625,0.8598699569702148
MLP,10Y,6M,126,4560,2022-07-05,1.361147403717041,0.9064170122146606
MLP,10Y,6M,126,4570,2022-07-19,1.5033241510391235,1.0143409967422485
MLP,10Y,6M,126,4580,2022-08-02,1.8500347137451172,1.5388027429580688
MLP,10Y,6M,126,4590,2022-08-16,1.2187561988830566,0.7153950929641724
MLP,10Y,6M,126,4600,2022-08-30,1.197022795677185,0.677509069442749
MLP,10Y,6M,126,4610,2022-09-13,1.5699249505996704,1.0799483060836792
MLP,10Y,6M,126,4620,2022-09-27,1.965847134590149,1.5627868175506592
MLP,10Y,6M,126,4630,2022-10-11,1.2497812509536743,0.6665873527526855
MLP,10Y,6M,126,4640,2022-10-25,1.1480070352554321,0.679362952709198
MLP,10Y,6M,126,4650,2022-11-08,1.9228440523147583,1.5006213188171387
MLP,10Y,6M,126,4660,2022-11-22,1.3074008226394653,0.9131084680557251
MLP,10Y,6M,126,4670,2022-12-06,1.3715381622314453,0.936303973197937
MLP,10Y,6M,126,4680,2022-12-20,0.9719778895378113,0.5567785501480103
MLP,10Y,6M,126,4690,2023-01-04,0.9318217039108276,0.5092551112174988
MLP,10Y,6M,126,4700,2023-01-18,1.0207710266113281,0.5523304343223572
MLP,10Y,6M,126,4710,2023-02-01,1.0345633029937744,0.5847867727279663
MLP,10Y,6M,126,4720,2023-02-15,1.0245170593261719,0.5213459134101868
MLP,10Y,6M,126,4730,2023-03-01,1.0409939289093018,0.5892753005027771
MLP,10Y,6M,126,4740,2023-03-15,0.883368194103241,0.5163407325744629
MLP,10Y,6M,126,4750,2023-03-29,0.8567336201667786,0.5096002817153931
MLP,10Y,6M,126,4760,2023-04-14,0.8863648772239685,0.5362183451652527
MLP,10Y,6M,126,4770,2023-04-28,0.8681479096412659,0.5312450528144836
MLP,10Y,6M,126,4780,2023-05-12,0.8958715796470642,0.5061931610107422
MLP,10Y,6M,126,4790,2023-05-26,0.8464118838310242,0.5096879005432129
MLP,10Y,6M,126,4800,2023-06-09,0.8491835594177246,0.5806227922439575
MLP,10Y,6M,126,4810,2023-06-23,0.8423049449920654,0.5510876774787903
MLP,10Y,6M,126,4820,2023-07-07,0.7633320689201355,0.4595712125301361
MLP,10Y,6M,126,4830,2023-07-21,0.7984447479248047,0.4335872232913971
MLP,10Y,6M,126,4840,2023-08-04,0.7122907042503357,0.404994398355484
MLP,10Y,6M,126,4850,2023-08-18,0.7673227190971375,0.454307496547699
MLP,10Y,6M,126,4860,2023-09-01,0.6968958973884583,0.4335860311985016
MLP,10Y,6M,126,4870,2023-09-15,0.6991475224494934,0.3752696216106415
MLP,10Y,6M,126,4880,2023-09-29,0.7260430455207825,0.4863649606704712
MLP,10Y,6M,126,4890,2023-10-13,0.6714299917221069,0.42492005228996277
MLP,10Y,6M,126,4900,2023-10-27,0.6407163739204407,0.3698618412017822
MLP,10Y,6M,126,4910,2023-11-10,0.6682295203208923,0.4235174357891083
MLP,10Y,6M,126,4920,2023-11-24,0.6328749656677246,0.37256231904029846
MLP,10Y,6M,126,4930,2023-12-08,0.6608246564865112,0.38450756669044495
MLP,10Y,6M,126,4940,2023-12-22,0.7658640742301941,0.47870105504989624
MLP,10Y,6M,126,4950,2024-01-10,0.7446070313453674,0.4531382620334625
MLP,10Y,6M,126,4960,2024-01-24,0.7591066956520081,0.4683808982372284
MLP,10Y,6M,126,4970,2024-02-07,0.8398302793502808,0.577953577041626
MLP,10Y,6M,126,4980,2024-02-21,0.8901552557945251,0.5423391461372375
MLP,10Y,6M,126,4990,2024-03-06,0.8661679029464722,0.5113147497177124
MLP,10Y,6M,126,5000,2024-03-20,0.8895046710968018,0.5584194660186768
MLP,10Y,6M,126,5010,2024-04-05,0.9529660940170288,0.6240814924240112
MLP,10Y,6M,126,5020,2024-04-19,0.9582280516624451,0.583369791507721
MLP,10Y,6M,126,5030,2024-05-03,0.9670067429542542,0.5792059898376465
MLP,10Y,6M,126,5040,2024-05-17,0.9913622736930847,0.6275379061698914
MLP,10Y,6M,126,5050,2024-05-31,1.0451200008392334,0.6578519940376282
MLP,10Y,6M,126,5060,2024-06-14,0.9692474007606506,0.6581873297691345
MLP,10Y,6M,126,5070,2024-06-28,0.9834185242652893,0.645469069480896
MLP,10Y,6M,126,5080,2024-07-12,0.9896330237388611,0.6342559456825256
MLP,10Y,6M,126,5090,2024-07-26,0.9346628785133362,0.6176152229309082
MLP,10Y,6M,126,5100,2024-08-09,0.905803382396698,0.618391752243042
MLP,10Y,6M,126,5110,2024-08-23,0.8746057152748108,0.6229991912841797
MLP,10Y,6M,126,5120,2024-09-06,0.9485062956809998,0.6579356789588928
MLP,10Y,6M,126,5130,2024-09-20,0.9396430850028992,0.6674619317054749
MLP,10Y,6M,126,5140,2024-10-04,0.9590257406234741,0.6241253018379211
