model,Date,rel_day,error,event_name
LSTM1Y,2011-07-06,-25.0,0.31050184,Italy-Spain Contagion
LSTM1Y,2011-07-07,-24.0,-0.70132124,Italy-Spain Contagion
LSTM1Y,2011-07-08,-23.0,1.5525603,Italy-Spain Contagion
LSTM1Y,2011-07-11,-22.0,2.8966362,Italy-Spain Contagion
LSTM1Y,2011-07-12,-21.0,0.42870727,Italy-Spain Contagion
LSTM1Y,2011-07-13,-20.0,-0.63255113,Italy-Spain Contagion
LSTM1Y,2011-07-14,-19.0,1.1997044,Italy-Spain Contagion
LSTM1Y,2011-07-15,-18.0,1.3023257,Italy-Spain Contagion
LSTM1Y,2011-07-18,-17.0,2.3328056,Italy-Spain Contagion
LSTM1Y,2011-07-19,-16.0,-0.91538215,Italy-Spain Contagion
LSTM1Y,2011-07-20,-15.0,-1.5078218,Italy-Spain Contagion
LSTM1Y,2011-07-21,-14.0,-1.8434188,Italy-Spain Contagion
LSTM1Y,2011-07-22,-13.0,-0.051989764,Italy-Spain Contagion
LSTM1Y,2011-07-25,-12.0,1.2976651,Italy-Spain Contagion
LSTM1Y,2011-07-26,-11.0,0.35885513,Italy-Spain Contagion
LSTM1Y,2011-07-27,-10.0,1.9175935,Italy-Spain Contagion
LSTM1Y,2011-07-28,-9.0,0.27654022,Italy-Spain Contagion
LSTM1Y,2011-07-29,-8.0,0.9426847,Italy-Spain Contagion
LSTM1Y,2011-08-01,-7.0,3.149805,Italy-Spain Contagion
LSTM1Y,2011-08-02,-6.0,2.0440636,Italy-Spain Contagion
LSTM1Y,2011-08-03,-5.0,2.05596,Italy-Spain Contagion
LSTM1Y,2011-08-04,-4.0,3.7258823,Italy-Spain Contagion
LSTM1Y,2011-08-05,-3.0,2.00534,Italy-Spain Contagion
LSTM1Y,2011-08-08,-2.0,4.1824284,Italy-Spain Contagion
LSTM1Y,2011-08-09,-1.0,0.1424976,Italy-Spain Contagion
LSTM1Y,2011-08-10,0.0,6.6119423,Italy-Spain Contagion
LSTM1Y,2011-08-11,1.0,-2.4053419,Italy-Spain Contagion
LSTM1Y,2011-08-12,2.0,-3.7877786,Italy-Spain Contagion
LSTM1Y,2011-08-15,3.0,-0.38342226,Italy-Spain Contagion
LSTM1Y,2011-08-16,4.0,0.40674004,Italy-Spain Contagion
LSTM1Y,2011-08-17,5.0,0.05553788,Italy-Spain Contagion
LSTM1Y,2011-08-18,6.0,5.6833324,Italy-Spain Contagion
LSTM1Y,2011-08-19,7.0,2.6062741,Italy-Spain Contagion
LSTM1Y,2011-08-22,8.0,-0.7979163,Italy-Spain Contagion
LSTM1Y,2011-08-23,9.0,-0.49885958,Italy-Spain Contagion
LSTM1Y,2011-08-24,10.0,-1.5751036,Italy-Spain Contagion
LSTM1Y,2011-08-25,11.0,0.6464714,Italy-Spain Contagion
LSTM1Y,2011-08-26,12.0,0.9286611,Italy-Spain Contagion
LSTM1Y,2011-08-29,13.0,-2.548305,Italy-Spain Contagion
LSTM1Y,2011-08-30,14.0,-0.18876491,Italy-Spain Contagion
LSTM1Y,2011-08-31,15.0,-3.2969108,Italy-Spain Contagion
LSTM1Y,2011-09-01,16.0,-0.71083343,Italy-Spain Contagion
LSTM1Y,2011-09-02,17.0,3.2398407,Italy-Spain Contagion
LSTM1Y,2011-09-05,18.0,4.684056,Italy-Spain Contagion
LSTM1Y,2011-09-06,19.0,0.93065083,Italy-Spain Contagion
LSTM1Y,2011-09-07,20.0,-3.5948658,Italy-Spain Contagion
LSTM1Y,2011-09-08,21.0,-0.75345576,Italy-Spain Contagion
LSTM1Y,2011-09-09,22.0,3.8943424,Italy-Spain Contagion
LSTM1Y,2011-09-12,23.0,3.7675605,Italy-Spain Contagion
LSTM1Y,2011-09-13,24.0,-1.9867475,Italy-Spain Contagion
LSTM1Y,2011-09-14,25.0,-2.251263,Italy-Spain Contagion
LSTM1Y,2011-09-15,26.0,-3.3712742,Italy-Spain Contagion
LSTM1Y,2011-09-16,27.0,0.05155666,Italy-Spain Contagion
LSTM1Y,2011-09-19,28.0,3.141092,Italy-Spain Contagion
LSTM1Y,2011-09-20,29.0,-1.92063,Italy-Spain Contagion
LSTM1Y,2011-09-21,30.0,2.2139857,Italy-Spain Contagion
LSTM1Y,2011-09-22,31.0,5.1019917,Italy-Spain Contagion
LSTM1Y,2011-09-23,32.0,-1.4061172,Italy-Spain Contagion
LSTM1Y,2011-09-26,33.0,-2.5746505,Italy-Spain Contagion
LSTM1Y,2011-09-27,34.0,-5.1025085,Italy-Spain Contagion
LSTM1Y,2011-09-28,35.0,1.036784,Italy-Spain Contagion
LSTM1Y,2011-09-29,36.0,-1.4579068,Italy-Spain Contagion
LSTM1Y,2011-09-30,37.0,1.6626996,Italy-Spain Contagion
LSTM1Y,2011-10-03,38.0,2.047649,Italy-Spain Contagion
LSTM1Y,2011-10-04,39.0,2.4202592,Italy-Spain Contagion
LSTM1Y,2011-10-05,40.0,-3.966314,Italy-Spain Contagion
LSTM1Y,2011-10-06,41.0,-2.9700484,Italy-Spain Contagion
LSTM1Y,2011-10-07,42.0,-0.67840594,Italy-Spain Contagion
LSTM1Y,2011-10-10,43.0,-2.0924287,Italy-Spain Contagion
LSTM1Y,2011-10-11,44.0,-0.10771769,Italy-Spain Contagion
LSTM1Y,2011-10-12,45.0,-2.7063935,Italy-Spain Contagion
LSTM1Y,2011-10-13,46.0,1.2337775,Italy-Spain Contagion
LSTM1Y,2011-10-14,47.0,-1.3143095,Italy-Spain Contagion
LSTM1Y,2011-10-17,48.0,1.2828567,Italy-Spain Contagion
LSTM1Y,2011-10-18,49.0,0.2818709,Italy-Spain Contagion
LSTM1Y,2011-10-19,50.0,-0.6905214,Italy-Spain Contagion
LSTM1Y,2011-10-20,51.0,2.9627023,Italy-Spain Contagion
LSTM1Y,2011-10-21,52.0,-2.241784,Italy-Spain Contagion
LSTM1Y,2011-10-24,53.0,-0.82614404,Italy-Spain Contagion
LSTM1Y,2011-10-25,54.0,1.5926852,Italy-Spain Contagion
LSTM1Y,2011-10-26,55.0,0.9267431,Italy-Spain Contagion
LSTM1Y,2011-10-27,56.0,-5.4671144,Italy-Spain Contagion
LSTM1Y,2011-10-28,57.0,1.1223962,Italy-Spain Contagion
LSTM1Y,2011-10-31,58.0,3.7176754,Italy-Spain Contagion
LSTM1Y,2011-11-01,59.0,5.9428205,Italy-Spain Contagion
LSTM1Y,2011-11-02,60.0,-0.6867306,Italy-Spain Contagion
LSTM1Y,2011-11-03,61.0,-1.8624067,Italy-Spain Contagion
LSTM1Y,2011-11-04,62.0,3.0796652,Italy-Spain Contagion
LSTM1Y,2011-11-07,63.0,1.3231204,Italy-Spain Contagion
LSTM1Y,2011-11-08,64.0,-0.58665156,Italy-Spain Contagion
LSTM1Y,2011-11-09,65.0,3.073168,Italy-Spain Contagion
LSTM1Y,2011-11-10,66.0,0.41202107,Italy-Spain Contagion
LSTM1Y,2011-11-11,67.0,-2.5294557,Italy-Spain Contagion
LSTM1Y,2011-11-14,68.0,2.0656655,Italy-Spain Contagion
LSTM1Y,2011-11-15,69.0,1.9878544,Italy-Spain Contagion
LSTM1Y,2011-11-16,70.0,-0.17027465,Italy-Spain Contagion
LSTM1Y,2011-11-17,71.0,1.5093795,Italy-Spain Contagion
LSTM1Y,2011-11-18,72.0,0.5981434,Italy-Spain Contagion
LSTM1Y,2011-11-21,73.0,3.757261,Italy-Spain Contagion
LSTM1Y,2011-11-22,74.0,1.4371908,Italy-Spain Contagion
LSTM1Y,2011-11-23,75.0,2.262696,Italy-Spain Contagion
LSTM1Y,2011-11-24,76.0,0.6687356,Italy-Spain Contagion
LSTM1Y,2011-11-25,77.0,-0.674706,Italy-Spain Contagion
LSTM1Y,2011-11-28,78.0,-4.9271584,Italy-Spain Contagion
LSTM1Y,2011-11-29,79.0,-0.20672283,Italy-Spain Contagion
LSTM1Y,2011-11-30,80.0,-3.9554946,Italy-Spain Contagion
LSTM1Y,2011-12-01,81.0,1.0411761,Italy-Spain Contagion
LSTM1Y,2011-12-02,82.0,-0.93132985,Italy-Spain Contagion
LSTM1Y,2011-12-05,83.0,-0.7665281,Italy-Spain Contagion
LSTM1Y,2011-12-06,84.0,0.95413154,Italy-Spain Contagion
LSTM1Y,2011-12-07,85.0,0.9402311,Italy-Spain Contagion
LSTM1Y,2011-12-08,86.0,2.8697484,Italy-Spain Contagion
LSTM1Y,2011-12-09,87.0,-1.9476156,Italy-Spain Contagion
LSTM1Y,2011-12-12,88.0,3.5296454,Italy-Spain Contagion
LSTM1Y,2011-12-13,89.0,0.80035543,Italy-Spain Contagion
LSTM1Y,2011-12-14,90.0,2.9648263,Italy-Spain Contagion
LSTM1Y,2011-12-15,91.0,-0.527076,Italy-Spain Contagion
LSTM1Y,2011-12-16,92.0,1.3818583,Italy-Spain Contagion
LSTM1Y,2011-12-19,93.0,0.38078633,Italy-Spain Contagion
LSTM1Y,2011-12-20,94.0,-2.2791414,Italy-Spain Contagion
LSTM1Y,2011-12-21,95.0,1.2195709,Italy-Spain Contagion
LSTM1Y,2011-12-22,96.0,-0.7971338,Italy-Spain Contagion
LSTM1Y,2011-12-23,97.0,-0.3377509,Italy-Spain Contagion
LSTM1Y,2011-12-27,98.0,0.4052194,Italy-Spain Contagion
